Time,x,y,orientation,tau_y,tau_z
4.47,0.6764593313058275,-1.8938725069683484,-2.8035326963449614,4.605686676484311e-06,-0.00010993567123307457
4.48,0.6574871020533603,-1.9005422998825114,-2.813532709169635,4.825175548006655e-06,-9.385275845374963e-05
4.49,0.6384491243948335,-1.9070220399722493,-2.8235327247427002,4.965091227049356e-06,-7.767125875801639e-05
4.5,0.6193473020937923,-1.9133110792143275,-2.8335327426620847,5.029244665166743e-06,-6.161262922077526e-05
4.51,0.6001835453041032,-1.919408788661909,-2.8435327625232505,5.02218151510192e-06,-4.5880937271647326e-05
4.5200000000000005,0.5809597703785899,-1.9253145585077216,-2.853532783924732,4.949069065673939e-06,-3.066137921337031e-05
4.53,0.5616778996769919,-1.9310277981452024,-2.8635328064732373,4.81557629328222e-06,-1.6119183765539447e-05
4.54,0.5423398613732767,-1.936547936227613,-2.8735328297882767,4.6277709220277075e-06,-2.3988357966686635e-06
4.55,0.5229475892623364,-1.9418744207251275,-2.8835328535062956,4.392008756681776e-06,1.037635888323507e-05
4.5600000000000005,0.5035030225660981,-1.9470067189798954,-2.8935328772842857,4.114831675394726e-06,2.2104406749434702e-05
4.57,0.48400810573907843,-1.9519443177590803,-2.9035329008028667,3.8028590498839776e-06,3.2704439600905744e-05
4.58,0.4644647882734102,-1.9566867233058776,-2.9135329237688374,3.462703590528804e-06,4.2116301113281907e-05
4.59,0.4448750245033712,-1.9612334613885165,-2.9235329459171973,3.100880086037705e-06,5.0299874043702175e-05
4.6000000000000005,0.42524077340944116,-1.965584077347251,-2.9335329670126495,2.7237271993385548e-06,5.723416141023563e-05
4.61,0.40556399842191476,-1.9697381361393425,-2.943532986850605,2.3373330826359506e-06,6.291622645093753e-05
4.62,0.3858466672240954,-1.973695222382043,-2.9535330052577065,1.9474761803195406e-06,6.735992830186888e-05
4.63,0.36609075155509585,-1.9774549403935826,-2.963533022091902,1.559570161902002e-06,7.059455642277612e-05
4.64,0.3462982270122692,-1.9810169142321665,-2.9735330372420994,1.1786169817895598e-06,7.266333623690002e-05
4.65,0.326471072853293,-1.9843807877329884,-2.983533050627433,8.091716630076462e-07,7.36218677133138e-05
4.66,0.3066112717979295,-1.987546224543264,-2.993533062196183,4.553080135138998e-07,7.353649955632591e-05
4.67,0.2867208098294825,-1.9905129081552912,-3.0035330719243865,1.206060584735269e-07,7.248268962811721e-05
4.68,0.2668016759959723,-1.993280541937539,-3.0135330798141773,-1.9186128241699407e-07,7.054336359502145e-05
4.69,0.24685586221104783,-1.9958488491637716,-3.023533085891901,-4.795360553089267e-07,6.780727623834082e-05
4.7,0.2268853630546553,-1.9982175730402092,-3.0335330902060407,-7.403735846622794e-07,6.436741051274453e-05
4.71,0.20689217557348202,-2.00038647673073,-3.0435330928249984,-9.728277294840382e-07,6.031947297202578e-05
4.72,0.18687829908119336,-2.002355343380111,-3.053533093834771,-1.1758371609715823e-06,5.576040074117827e-05
4.73,0.1668457349584797,-2.0041239761353196,-3.0635330933365568,-1.3488079986245793e-06,5.0787008376573795e-05
4.74,0.14679648645293164,-2.005692198164841,-3.0735330914443324,-1.4915893409295222e-06,4.549469778680759e-05
4.75,0.12673255847875886,-2.0070598526760555,-3.083533088282433,-1.6044379158586253e-06,3.9976319143875116e-05
4.76,0.10665595741637068,-2.0082268029306602,-3.093533083983166,-1.6879884157106062e-06,3.4321096187284184e-05
4.7700000000000005,0.08656869091183336,-2.0091929322581317,-3.103533078684491,-1.7432187249255549e-06,2.86137167293532e-05
4.78,0.0664727676762214,-2.009958144067231,-3.1135330725277885,-1.7714165689852734e-06,2.2933531518276595e-05
4.79,0.04637019728487865,-2.0105223618555494,-3.123533065655743,-1.7741316860053757e-06,1.7353880110704267e-05
4.8,0.026262989976605963,-2.0108855292170893,3.1496522489692267,-1.7531423868177853e-06,1.1941545530191888e-05
4.8100000000000005,0.006153156452791509,-2.0110476098478824,3.139652256848457,-1.710413011224432e-06,6.756339487878904e-06
4.82,-0.013957292323499439,-2.0110085875496355,3.1296522650262264,-1.6480609765778809e-06,1.8507968491121574e-06
4.83,-0.034066345328458494,-2.0107684662314065,3.119652273372904,-1.5683086829199056e-06,-2.7299749127962514e-06
4.84,-0.05417199167847469,-2.0103272699093053,3.1096522817658516,-1.4734513609226951e-06,-6.94839741299802e-06
4.8500000000000005,-0.07427222083106451,-2.0096850427042128,3.0996522900905497,-1.3658202568933575e-06,-1.077437250529556e-05
4.86,-0.09436502278577362,-2.0088418488375193,3.089652298241538,-1.247754344291252e-06,-1.4185145502665364e-05
4.87,-0.11444838828503243,-2.007797772624876,3.079652306123167,-1.1215599560188139e-06,-1.7165066257263106e-05
4.88,-0.13452030901494716,-2.0065529184679574,3.0696523136501677,-9.894880470540102e-07,-1.9705337361841657e-05
4.89,-0.154578777806008,-2.0051074108442277,3.0596523207480413,-8.537071938263807e-07,-2.1803588712288047e-05
4.9,-0.17462178883369542,-2.0034613942947153,3.0496523273532814,-7.162789916748125e-07,-2.3463493814546155e-05
4.91,-0.19464733781896537,-2.0016150334097857,3.0396523334134318,-5.791455315318217e-07,-2.469426574336353e-05
4.92,-0.2146534222285942,-1.9995685128129153,3.029652338886995,-4.4410239929959516e-07,-2.5510150880592164e-05
4.93,-0.23463804147536296,-1.9973220371424607,3.0196523437432017,-3.1278939438550424e-07,-2.592987868865748e-05
4.94,-0.2545991971180616,-1.9948758310314252,3.0096523479616546,-1.8667907220049074e-07,-2.597608883547764e-05
4.95,-0.27453489306129286,-1.9922301390852182,2.9996523515318603,-6.70763000698571e-08,-2.5674766312988595e-05
4.96,-0.2944431357550547,-1.9893852258574098,2.989652354452664,4.489901783699679e-08,-2.505466012436841e-05
4.97,-0.3143219343940816,-1.9863413758234798,2.9796523567315987,1.4830616734684554e-07,-2.4146677102265812e-05
4.98,-0.33416930111692306,-1.9830988933525593,2.9696523583841667,2.42387354632001e-07,-2.2983349001748365e-05
4.99,-0.35398325120473906,-1.9796581026771702,2.959652359433068,3.265549164410686e-07,-2.1598276056522536e-05
5.0,-0.37376180327979114,-1.9760193478609611,2.949652359907385,4.004025555559565e-07,-2.0025599400952387e-05
5.01,-0.39350297950360813,-1.9721829927644412,2.9396523598417454,4.636853567774324e-07,-1.829952189780215e-05
5.0200000000000005,-0.4132048057748054,-1.968149421008718,2.9296523592754657,5.163191652002297e-07,-1.6453840512298257e-05
5.03,-0.4328653119265367,-1.9639190359372396,2.919652358251698,5.583616236037869e-07,-1.452153286507496e-05
5.04,-0.45248253192355753,-1.9594922605755445,2.9096523568165846,5.900103072775664e-07,-1.2534368210026514e-05
5.05,-0.47205450405887867,-1.9548695375890264,2.8996523550184325,6.115868700362626e-07,-1.052258813416529e-05
5.0600000000000005,-0.4915792711499896,-1.950051329238715,2.8896523529069214,6.235238991791903e-07,-8.514610350118801e-06
5.07,-0.5110548807346305,-1.9450381173350795,2.8796523505323455,6.263462193345504e-07,-6.536770680298787e-06
5.08,-0.5304793852660918,-1.939830403189861,2.8696523479449043,6.206676950171186e-07,-4.613133874897812e-06
5.09,-0.5498508423080227,-1.934428707565938,2.859652345194044,6.071670721752298e-07,-2.7653355161305626e-06
5.1000000000000005,-0.5691673147287244,-1.9288335706252324,2.8496523423278552,5.865838481611263e-07,-1.012454564630616e-06
5.11,-0.588426870894912,-1.9230455518746612,2.8396523393925333,5.596915375605249e-07,6.290261644892325e-07
5.12,-0.6076275848649223,-1.9170652301101427,2.8296523364319,5.272962511071455e-07,2.1452914999997574e-06
5.13,-0.6267675365813484,-1.910893203358663,2.8196523334869923,4.902201311551835e-07,3.525165048756662e-06
5.14,-0.6458448120630812,-1.904530088818409,2.809652330595717,4.492872740513576e-07,4.760071004028532e-06
5.15,-0.6648575035967383,-1.8979765227969787,2.7996523277925704,4.053170687967622e-07,5.843965311669308e-06
5.16,-0.6838037099274612,-1.891233160647673,2.7896523251084258,3.591051456197647e-07,6.773237082313699e-06
5.17,-0.7026815364490608,-1.8843006767038795,2.77965232257038,3.114238200652153e-07,7.546580693684746e-06
5.18,-0.7214890953934932,-1.8771797642115537,2.7696523202016654,2.63010546674991e-07,8.16485146160062e-06
5.19,-0.7402245060196455,-1.8698711352598105,2.7596523180216153,2.1456059151603313e-07,8.63089466562883e-06
5.2,-0.7588858948014149,-1.8623755207096273,2.7496523160456863,1.6671561908765398e-07,8.94937857154332e-06
5.21,-0.7774713956150602,-1.8546936701206742,2.73965231428553,1.200687549385293e-07,9.126581712592952e-06
5.22,-0.7959791499258093,-1.8468263516762742,2.729652312749108,7.515041922090404e-08,9.170223691512547e-06
5.23,-0.8144073069737029,-1.8387743521065059,2.719652311440851,3.243800783536699e-08,9.089232921866142e-06
5.24,-0.8327540239586574,-1.8305384766094546,2.709652310361849,-7.665734713668826e-09,8.893560998757266e-06
5.25,-0.8510174662247281,-1.822119548770622,2.699652309510078,-4.481233162323406e-08,8.593956657421131e-06
5.26,-0.8691958074435551,-1.813518410480503,2.689652308880646,-7.871947538262702e-08,8.201797463414096e-06
5.2700000000000005,-0.8872872297969743,-1.804735921850337,2.679652308466063,-1.0916711978836702e-07,7.728874429346888e-06
5.28,-0.9052899241587754,-1.795772961126044,2.669652308256525,-1.360028090147125e-07,7.187194839275435e-06
5.29,-0.9232020902755893,-1.7866304246003564,2.659652308240209,-1.5912400286310913e-07,6.588841028332126e-06
5.3,-0.9410219369468875,-1.7773092265231487,2.6496523084035726,-1.78491799118774e-07,5.945777648008743e-06
5.3100000000000005,-0.9587476822040756,-1.7678102990099824,2.639652308731657,-1.9411210416819813e-07,5.2697122221445625e-06
5.32,-0.9763775534886641,-1.7581345919488691,2.629652309208386,-2.0604997708062456e-07,4.571945044773429e-06
5.33,-0.9939097878294986,-1.748283072905264,2.619652309816858,-2.1440702546726698e-07,3.863276365478896e-06
5.34,-1.0113426320190322,-1.7382567270252982,2.6096523105396283,-2.1932886618003522e-07,3.1538665012931233e-06
5.3500000000000005,-1.0286743427886225,-1.7280565569372583,2.5996523113589807,-2.209917138173978e-07,2.4531763287427566e-06
5.36,-1.0459031869828368,-1.7176835826513257,2.5896523122571797,-2.1960788743058401e-07,1.7698678078659213e-06
5.37,-1.0630274417327479,-1.7071388414575808,2.5796523132167084,-2.15411022352896e-07,1.1117564646667688e-06
5.38,-1.0800453946282031,-1.6964233878222854,2.5696523142204835,-2.0866179895051573e-07,4.857771962463175e-07
5.39,-1.0969553438890494,-1.6855382932824525,2.5596523152520527,-1.996253828906447e-07,-1.0207346079482704e-07
5.4,-1.113755598535298,-1.6744846463387113,2.549652316295766,-1.8858643535679676e-07,-6.467066882009931e-07
5.41,-1.1304444785562124,-1.6632635523464807,2.5396523173369276,-1.7583490219408304e-07,-1.143995120855834e-06
5.42,-1.1470203150783005,-1.651876133405459,2.5296523183619217,-1.6166401550776754e-07,-1.590716447452678e-06
5.43,-1.1634814505321955,-1.6403235282474422,2.519652319358316,-1.4635719303157657e-07,-1.984548081424009e-06
5.44,-1.1798262388184106,-1.62860689212248,2.509652320314942,-1.301997176739178e-07,-2.324032966072309e-06
5.45,-1.196053045471947,-1.6167273966833824,2.4996523212219546,-1.1346767969655502e-07,-2.6085489324145783e-06
5.46,-1.2121602478257412,-1.604686229868584,2.4896523220708664,-9.642553422395395e-08,-2.838239865354808e-06
5.47,-1.2281462351729353,-1.5924845957833833,2.479652322854564,-7.931824086426786e-08,-3.0139575279974906e-06
5.48,-1.244009408927952,-1.5801237145795626,2.4696523235673062,-6.237539373898926e-08,-3.137228254956881e-06
5.49,-1.25974818278636,-1.5676048223334027,2.4596523242046993,-4.581375279144595e-08,-3.2101437064113725e-06
5.5,-1.2753609828835115,-1.5549291709221051,2.4496523247636617,-2.9826097147633845e-08,-3.2353275614127597e-06
5.51,-1.2908462479519387,-1.5420980278986318,2.4396523252423705,-1.4580514573481196e-08,-3.2158422591521685e-06
5.5200000000000005,-1.3062024294774899,-1.5291126763649763,2.429652325640196,-2.2599699889269687e-10,-3.1551250501138384e-06
5.53,-1.3214279918541918,-1.5159744148438774,2.4196523259576255,1.3108403251749223e-08,-3.0569200504260152e-06
5.54,-1.3365214125378215,-1.5026845571489893,2.4096523261961766,2.5319879526364275e-08,-2.925196529446339e-06
5.55,-1.3514811821981723,-1.4892444322535194,2.399652326358305,3.632592004976232e-08,-2.7640889577185135e-06
5.5600000000000005,-1.3663058048699979,-1.475655384157349,2.3896523264473033,4.606817149976905e-08,-2.5778215118066328e-06
5.57,-1.380993798102621,-1.4619187717526478,2.3796523264671996,5.45030243159772e-08,-2.370657892214467e-06
5.58,-1.3955436931081888,-1.4480359686879982,2.36965232642265,6.161742227561717e-08,-2.14682449595216e-06
5.59,-1.4099540349085629,-1.4340083632310396,2.3596523263188343,6.740661362414357e-08,-1.910481994826796e-06
5.6000000000000005,-1.424223382480826,-1.4198373581296502,2.349652326161348,7.189444595212535e-08,-1.6656516166335678e-06
5.61,-1.438350308901394,-1.405524370471677,2.3396523259560995,7.510774224783745e-08,-1.416175621216098e-06
5.62,-1.4523334014887168,-1.3910708315432319,2.3296523257092097,7.70973507258077e-08,-1.1656982046304165e-06
5.63,-1.4661712619445524,-1.3764781866855622,2.3196523254269157,7.79216247082104e-08,-9.176104320829381e-07
5.64,-1.4798625064938034,-1.3617478951505186,2.3096523251154792,7.765588172503612e-08,-6.750244807562922e-07
5.65,-1.4934057660228994,-1.3468814299546266,2.2996523247811025,7.638196741766023e-08,-4.407652021143349e-07
5.66,-1.506799686216712,-1.3318802777317809,2.28965232442985,7.418483605192705e-08,-2.173430324603487e-07
5.67,-1.520042927693988,-1.3167459385845777,2.2796523240675786,7.115961153658645e-08,-6.955325204671681e-09
5.68,-1.5331341661412903,-1.3014799259342986,2.2696523236998734,6.740767943824721e-08,1.8855006445051004e-07
5.69,-1.546072092445428,-1.2860837663695612,2.2596523233319945,6.303206845359455e-08,3.6763125876859704e-07
5.7,-1.558855412824368,-1.2705589994936521,2.249652322968829,5.812883507871902e-08,5.29092769596673e-07
5.71,-1.5714828489566095,-1.2549071777705594,2.239652322614855,5.2805937400535186e-08,6.720441980689884e-07
5.72,-1.5839531381090153,-1.2391298663697166,2.2296523222741076,4.7160719773842175e-08,7.959126691048368e-07
5.73,-1.5962650332630794,-1.223228643009478,2.2196523219501616,4.129807607000657e-08,9.004113010746551e-07
5.74,-1.6084173032396258,-1.2072050977993376,2.2096523216461135,3.530109538019133e-08,9.855378735323939e-07
5.75,-1.6204087328219199,-1.1910608330809092,2.1996523213645753,2.9264057843647606e-08,1.0515459614168776e-06
5.76,-1.6322381228771847,-1.1747974632676843,2.1896523211076757,2.326681070030645e-08,1.098916069253164e-06
5.7700000000000005,-1.6439042904765078,-1.1584166146835833,2.179652320877065,1.7390622275570422e-08,1.128348081635977e-06
5.78,-1.6554060690131267,-1.141919925400315,2.1696523206739267,1.1704015534519385e-08,1.1407350619663248e-06
5.79,-1.6667423083190838,-1.1253090450735626,2.1596523204989975,6.264722074433848e-09,1.137117955352096e-06
5.8,-1.6779118747802348,-1.1085856347780123,2.149652320352587,1.1290079982018142e-09,1.118689585410948e-06
5.8100000000000005,-1.6889136514496035,-1.0917513668412404,2.139652320234604,-3.6546765613820753e-09,1.0867502453493216e-06
5.82,-1.6997465381590684,-1.074807924676476,2.1296523201445883,-8.048584021480565e-09,1.0426868257695787e-06
5.83,-1.7104094516293735,-1.0577570026142549,2.1196523200817414,-1.2024781170794085e-08,9.879386198008433e-07
5.84,-1.7209013255784487,-1.0406003057329851,2.1096523200449617,-1.555684470133656e-08,9.239973230990017e-07
5.8500000000000005,-1.7312211108280313,-1.0233395496884354,2.0996523200328805,-1.8630474940550812e-08,8.523644012825571e-07
5.86,-1.7413677754085781,-1.005976460542169,2.089652320043899,-2.1239010550289095e-08,7.745390995239632e-07
5.87,-1.7513403046624563,-0.9885127745889365,2.0796523200762267,-2.3382540348393377e-08,6.919878003941449e-07
5.88,-1.7611377013454035,-0.9709502381830466,2.069652320127918,-2.5063506825517834e-08,6.061424695502637e-07
5.89,-1.7707589857262478,-0.9532906075637319,2.059652320196909,-2.6290747356938482e-08,5.183802276320648e-07
5.9,-1.7802031956848765,-0.9355356486795255,2.0496523202810533,-2.708171464860243e-08,4.299953726416561e-07
5.91,-1.7894693868084444,-0.9176871370116695,2.039652320378157,-2.7458435525318237e-08,3.422060412816563e-07
5.92,-1.7985566324858115,-0.8997468573965681,2.029652320486011,-2.744471316873387e-08,2.5613156040549256e-07
5.93,-1.8074640240002025,-0.8817166038473083,2.01965232060242,-2.7068214336622987e-08,1.7279422337423966e-07
5.94,-1.816190670620075,-0.8635981793742613,2.009652320725232,-2.635798246330978e-08,9.309997217599175e-08
5.95,-1.8247356996881927,-0.8453933958047858,1.9996523208523642,-2.5350299637239004e-08,1.784683512084939e-08
5.96,-1.8330982567088894,-0.8271040736020491,1.989652320981824,-2.4079760407857975e-08,-5.228750765695622e-08
5.97,-1.8412775054335178,-0.8087320416829854,1.9796523211117298,-2.2579982328352344e-08,-1.1673306765658253e-07
5.98,-1.849272627944075,-0.7902791372354087,1.9696523212403285,-2.088600403737928e-08,-1.7504198090989576e-07
5.99,-1.8570828247349949,-0.7717472055342984,1.9596523213660089,-1.903672774972165e-08,-2.2687940415266894e-07
6.0,-1.864707314793099,-0.7531380997572767,1.9496523214873132,-1.7068746416271097e-08,-2.7201974006629825e-07
6.01,-1.8721453356756996,-0.7344536807992955,1.9396523216029455,-1.5014478549346677e-08,-3.1034175229649463e-07
6.0200000000000005,-1.879396143586845,-0.7156958170865515,1.9296523217117774,-1.290461071334903e-08,-3.4182146002592617e-07
6.03,-1.8864590134517008,-0.6968663843896479,1.9196523218128505,-1.0776490810826544e-08,-3.6652858526053933e-07
6.04,-1.89333323898906,-0.677967265636022,1.9096523219053783,-8.656231287318406e-09,-3.8462144580364566e-07
6.05,-1.9000181327819734,-0.6590003507216569,1.8996523219887427,-6.573364075279642e-09,-3.9632808146450316e-07
6.0600000000000005,-1.9065130263464922,-0.6399675363220951,1.8896523220624917,-4.548139642679416e-09,-4.0195025086120495e-07
6.07,-1.91281727019852,-0.6208707257027757,1.8796523221263324,-2.608979698948133e-09,-4.0184300331702616e-07
6.08,-1.9189302339187633,-0.6017118285287105,1.8696523221801244,-7.750688979513143e-10,-3.9642111815396675e-07
6.09,-1.924851306215775,-0.5824927606735218,1.8596523222238703,9.397815858847025e-10,-3.861282404926669e-07
6.1000000000000005,-1.930579894987087,-0.5632154440278575,1.8496523222577057,2.5215385335286555e-09,-3.714524243747519e-07
6.11,-1.9361154273784211,-0.5438818063072048,1.839652322281888,3.955680227818448e-09,-3.5289993149945076e-07
6.12,-1.9414573498409782,-0.5244937808591218,1.8296523222967838,5.235545330606328e-09,-3.309907903314979e-07
6.13,-1.9466051281867933,-0.5050533064699043,1.8196523223028571,6.354694548349471e-09,-3.0625613156587406e-07
6.140000000000001,-1.9515582476421576,-0.48556232717070996,1.8096523223006558,7.310907434998626e-09,-2.7922553158532537e-07
6.15,-1.9563162128990956,-0.46602279204315666,1.799652322290798,8.101563864215677e-09,-2.5041790863156166e-07
6.16,-1.9608785481648991,-0.44643665502441615,1.7896523222739598,8.727463196578356e-09,-2.203430771174908e-07
6.17,-1.9652447972097062,-0.42680587471182185,1.779652322250861,9.193357186632056e-09,-1.8948864699552814e-07
6.18,-1.9694145234121256,-0.40713241416701046,1.7696523222222535,9.504796949499905e-09,-1.5832268829285567e-07
6.19,-1.9733873098028993,-0.3874182407196168,1.7596523221889089,9.669598455275263e-09,-1.2727507936460825e-07
6.2,-1.9771627591065999,-0.367665325770542,1.749652322151606,9.693490454765197e-09,-9.675105161477404e-08
6.21,-1.9807404937813584,-0.3478756445948144,1.7396523221111215,9.586820226559212e-09,-6.712164157818279e-08
6.22,-1.9841201560566184,-0.3280511761440627,1.729652322068218,9.360112684930755e-09,-3.870814779816101e-08
6.23,-1.9873014079689129,-0.30819390284862186,1.7196523220236366,9.027267822148133e-09,-1.1806999822283615e-08
6.24,-1.99028393139566,-0.28830581041929065,1.7096523219780875,8.597478284855242e-09,1.3334444659562905e-08
6.25,-1.9930674280869747,-0.26838888764876123,1.6996523219322432,8.08393352258463e-09,3.650857394177365e-08
6.26,-1.9956516196954932,-0.24844512621274065,1.6896523218867323,7.499423304579977e-09,5.754974274907454e-08
6.2700000000000005,-1.9980362478042066,-0.22847652047078407,1.679652321842134,6.859357526423082e-09,7.633160770126324e-08
6.28,-2.000221073952302,-0.20848506726685945,1.6696523217989745,6.17239592770602e-09,9.276179824269093e-08
6.29,-2.002205879659006,-0.18847276572966387,1.6596523217577233,5.452083229329219e-09,1.0679368500632336e-07
6.3,-2.003990466445434,-0.16844161707271169,1.649652321718791,4.711253609457344e-09,1.184119469144207e-07
6.3100000000000005,-2.0055746558544354,-0.14839362439421386,1.6396523216825287,3.962163930282259e-09,1.2763456957998187e-07
6.32,-2.0069582894684372,-0.1283307924767692,1.6296523216492267,3.212363708371413e-09,1.3450818237004114e-07
6.33,-2.0081412289252865,-0.1082551275868871,1.6196523216191154,2.4730439918130287e-09,1.3910939067329764e-07
6.34,-2.009123355932083,-0.08816863727436197,1.609652321592367,1.7538859253818373e-09,1.4153900274038733e-07
6.3500000000000005,-2.00990457227701,-0.06807333017151951,1.5996523215690963,1.0645706538525701e-09,1.4192269581769779e-07
6.36,-2.0104847998391513,-0.04797121579235464,1.589652321549364,4.083844373781176e-10,1.4039658324804805e-07
6.37,-2.0108639805963042,-0.027864304331581477,1.57965232153318,-2.0676793610618915e-10,1.3711742852251518e-07
6.38,-2.0110420766307793,-0.0077546064636153655,1.5696523215205056,-7.752909425562393e-10,1.3225442963005207e-07
6.390000000000001,-2.011019070133192,0.012355866858493127,1.5596523215112592,-1.291233786560042e-09,1.2598677656683321e-07
6.4,-2.0107949634042415,0.03246510460415192,1.5496523215053193,-1.7548629216435074e-09,1.1849388137363803e-07
6.41,-2.0103697788544816,0.05257109586632888,1.539652321502529,-2.16258122520685e-09,1.099662583214922e-07
6.42,-2.009743559002078,0.07267183006264075,1.5296523215027011,-2.5124791136477143e-09,1.0058687216485396e-07
6.43,-2.0089163664685534,0.09276529713640962,1.5196523215056223,-2.8044233602031454e-09,9.054490490711942e-08
6.44,-2.00788828397253,0.11284948775766682,1.5096523215110582,-3.036237927744878e-09,8.001688200920398e-08
6.45,-2.006659414321452,0.13292239352408403,1.4996523215187578,-3.212896615423233e-09,6.917777461978858e-08
6.46,-2.005229880401308,0.1529820071618117,1.4896523215284578,-3.334621467843135e-09,5.8192117791122655e-08
6.47,-2.00359982516434,0.1730263227262044,1.4796523215398871,-3.403632931053835e-09,4.722044977256701e-08
6.48,-2.0017694116147497,0.1930533358024134,1.4696523215527713,-3.4208191834750323e-09,3.640354684364411e-08
6.49,-1.9997388227923976,0.21306104370582615,1.459652321566836,-3.3928859721754634e-09,2.5871971232049873e-08
6.5,-1.9975082617544981,0.23304744568233288,1.4496523215818107,-3.3224090145722585e-09,1.5750289961147246e-08
6.51,-1.9950779515553156,0.25301054310839993,1.4396523215974322,-3.213074251107173e-09,6.139755370782041e-09
6.5200000000000005,-1.9924481352238586,0.2729483396909302,1.4296523216134476,-3.0665692207776374e-09,-2.8703706078658797e-09
6.53,-1.9896190757395766,0.29285884166689047,1.4196523216296164,-2.8919089345436078e-09,-1.1199263738603804e-08
6.54,-1.9865910560060638,0.31274005800268584,1.4096523216457135,-2.6916247009012295e-09,-1.878586175507735e-08
6.55,-1.9833643788227686,0.3325900005932611,1.3996523216615306,-2.4695800959761982e-09,-2.5583313245647332e-08
6.5600000000000005,-1.9799393668547147,0.3524066844609094,1.3896523216768781,-2.2288393353164793e-09,-3.155786743036515e-08
6.57,-1.9763163626002345,0.37218812795376804,1.379652321691586,-1.977618069304299e-09,-3.668865211636785e-08
6.58,-1.9724957283567204,0.391932352943982,1.3696523217055048,-1.7183587885938323e-09,-4.0967673697878126e-08
6.59,-1.9684778461843964,0.4116373850255147,1.3596523217185064,-1.4548806603897901e-09,-4.4399373066994485e-08
6.6000000000000005,-1.9642631178681118,0.431301253711587,1.3496523217304839,-1.1886047701636926e-09,-4.700062561369123e-08
6.61,-1.9598519648771642,0.45092199263172394,1.3396523217413514,-9.273026790879157e-10,-4.8792303530831305e-08
6.62,-1.9552448283231532,0.4704976397283903,1.3296523217510439,-6.725731083179198e-10,-4.98079355537584e-08
6.63,-1.95044216891587,0.4900262374531945,1.3196523217595166,-4.2668091282394016e-10,-5.009415104950676e-08
6.640000000000001,-1.945444466917227,0.5095058329626418,1.3096523217667442,-1.9193535649719706e-10,-4.969424871603678e-08
6.65,-1.9402522220932334,0.5289344783134171,1.2996523217727194,2.815525590449397e-11,-4.866462788299941e-08
6.66,-1.9348659536640183,0.5483102306571775,1.2896523217774523,2.3132606941089762e-10,-4.7063242192280086e-08
6.67,-1.92928620025191,0.5676311524348359,1.2796523217809683,4.1753267510102887e-10,-4.495093186562826e-08
6.68,-1.9235135198275743,0.5868953115703146,1.269652321783308,5.850431250564725e-10,-4.23965307305707e-08
6.69,-1.917548489654219,0.6061007816637525,1.259652321784524,7.347011887759436e-10,-3.946154514267164e-08
6.7,-1.9113917062298669,0.6252456421841425,1.2496523217846798,8.621992009238966e-10,-3.620947985893963e-08
6.71,-1.905043785227708,0.6443279786613838,1.239652321783849,9.682477042360915e-10,-3.271072301913591e-08
6.72,-1.8985053614345326,0.6633458828777271,1.2296523217821131,1.0548451001568537e-09,-2.9027669157244418e-08
6.73,-1.891777088687253,0.6822974530585949,1.2196523217795594,1.1226575225009583e-09,-2.5220714405804756e-08
6.74,-1.8848596398075206,0.7011807940627576,1.20965232177628,1.17030829471787e-09,-2.135402965564026e-08
6.75,-1.8777537065344443,0.7199940175718461,1.1996523217723702,1.1966871937829637e-09,-1.7478907210488615e-08
6.76,-1.8704599994554179,0.7387352422791823,1.1896523217679265,1.2066792010045901e-09,-1.3646195284877649e-08
6.7700000000000005,-1.8629792479350606,0.757402594077908,1.1796523217630457,1.2009948591185093e-09,-9.906075959520422e-09
6.78,-1.8553122000422828,0.7759942062483943,1.1696523217578239,1.1795009413617663e-09,-6.302736110797014e-09
6.79,-1.8474596224754782,0.7945082196449125,1.1596523217523544,1.141886585287466e-09,-2.872813098520055e-09
6.8,-1.8394223004858556,0.8129427828815463,1.1496523217467274,1.092326229468199e-09,3.5371705564557487e-10
6.8100000000000005,-1.8312010377989143,0.8312960525173299,1.1396523217410286,1.034994312476556e-09,3.3444358393808216e-09
6.82,-1.8227966565340714,0.8495661932405899,1.1296523217353385,9.656719868189612e-10,6.079803327452282e-09
6.83,-1.814209997122451,0.8677513780524756,1.119652321729732,8.883116464630803e-10,8.537615059367454e-09
6.84,-1.8054419182228416,0.885849788449657,1.1096523217242777,8.040679233545234e-10,1.070743493869486e-08
6.8500000000000005,-1.7964932966358305,0.9038596146061737,1.0996523217190368,7.168488025399711e-10,1.2582268560379362e-08
6.86,-1.7873650272161246,0.9217790555544161,1.0896523217140635,6.251887896269182e-10,1.4156786853902759e-08
6.87,-1.7780580227830656,0.9396063193652207,1.0796523217094047,5.324629626102251e-10,1.5429990618542888e-08
6.88,-1.768573214029348,0.9573396233270612,1.0696523217051,4.391154106997419e-10,1.6408208125540114e-08
6.890000000000001,-1.7589115494279512,0.9749771941243192,1.0596523217011808,3.4705571749782393e-10,1.709998809218405e-08
6.9,-1.7490739951372927,0.9925172680146126,1.049652321697672,2.5628388300447114e-10,1.7513657191159382e-08
6.91,-1.7390615349046121,1.0099580910051698,1.0396523216945908,1.6857626405908377e-10,1.767019863763153e-08
6.92,-1.7288751699675986,1.0272979190282268,1.0296523216919473,8.522071937022702e-11,1.7578272171192566e-08
6.93,-1.718515918954266,1.0445350181154327,1.0196523216897455,4.307665335545607e-12,1.7262302698384246e-08
